발생월,발생일,사고유형대분류,사고유형중분류,사고유형,사고건수,사망자수,중상자수,경상자수,부상신고자수
7,14,차량단독,공작물충돌,공작물충돌,7,0,5,1,1
7,14,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
7,14,차량단독,기타,기타,15,0,7,7,2
7,15,차대사람,횡단중,횡단중,28,2,10,19,1
7,15,차대사람,차도통행중,차도통행중,9,0,7,2,0
7,15,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,2,4,0
7,15,차대사람,보도통행중,보도통행중,8,0,3,5,0
7,15,차대사람,기타,기타,43,2,14,26,5
7,15,차대차,정면충돌,정면충돌,29,0,17,31,2
7,15,차대차,측면충돌,측면충돌,229,0,55,268,15
7,15,차대차,후진중충돌,후진중충돌,10,0,2,9,0
7,15,차대차,추돌,추돌,94,2,14,149,3
7,15,차대차,기타,기타,124,1,19,143,10
7,15,차량단독,전도,전도,3,0,3,0,0
7,15,차량단독,공작물충돌,공작물충돌,6,2,2,4,0
7,15,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
7,15,차량단독,기타,기타,9,0,7,3,1
7,16,차대사람,횡단중,횡단중,41,1,20,21,1
7,16,차대사람,차도통행중,차도통행중,16,1,5,8,2
7,16,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,3,1,2
7,16,차대사람,보도통행중,보도통행중,7,0,2,6,0
7,16,차대사람,기타,기타,38,0,15,24,1
7,16,차대차,정면충돌,정면충돌,42,0,22,40,3
7,16,차대차,측면충돌,측면충돌,237,0,59,278,12
7,16,차대차,후진중충돌,후진중충돌,7,0,0,8,0
7,16,차대차,추돌,추돌,102,1,20,118,15
7,16,차대차,기타,기타,151,0,38,140,14
7,16,차량단독,전도,전도,7,2,1,2,3
7,16,차량단독,공작물충돌,공작물충돌,9,3,2,4,1
7,16,차량단독,기타,기타,9,0,3,5,1
7,17,차대사람,횡단중,횡단중,23,0,8,12,3
7,17,차대사람,차도통행중,차도통행중,13,1,5,8,0
7,17,차대사람,길가장자리구역통행중,길가장자리구역통행중,9,1,2,5,1
7,17,차대사람,보도통행중,보도통행중,6,0,1,4,1
7,17,차대사람,기타,기타,39,0,9,27,4
7,17,차대차,정면충돌,정면충돌,28,2,9,34,6
7,17,차대차,측면충돌,측면충돌,216,1,58,254,23
7,17,차대차,후진중충돌,후진중충돌,9,0,0,12,0
7,17,차대차,추돌,추돌,94,0,25,150,12
7,17,차대차,기타,기타,145,1,37,153,7
7,17,차량단독,전도,전도,1,0,0,0,1
7,17,차량단독,전복,전복,1,0,1,0,0
7,17,차량단독,공작물충돌,공작물충돌,10,1,4,7,1
7,17,차량단독,도로이탈,도로이탈 추락,3,0,2,2,1
7,17,차량단독,기타,기타,4,0,2,2,0
7,18,차대사람,횡단중,횡단중,20,0,11,11,1
7,18,차대사람,차도통행중,차도통행중,3,1,1,1,0
7,18,차대사람,길가장자리구역통행중,길가장자리구역통행중,2,0,1,1,0
7,18,차대사람,보도통행중,보도통행중,4,0,1,4,0
7,18,차대사람,기타,기타,25,1,7,14,5
7,18,차대차,정면충돌,정면충돌,21,0,10,30,0
7,18,차대차,측면충돌,측면충돌,149,2,45,200,12
7,18,차대차,후진중충돌,후진중충돌,7,0,2,8,0
7,18,차대차,추돌,추돌,64,3,16,98,2
7,18,차대차,기타,기타,112,0,32,135,13
7,18,차량단독,전도,전도,3,1,2,1,0
7,18,차량단독,전복,전복,1,1,0,0,0
7,18,차량단독,공작물충돌,공작물충돌,6,0,4,3,1
7,18,차량단독,도로이탈,도로이탈 추락,4,0,1,1,2
7,18,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
7,18,차량단독,기타,기타,9,1,1,8,2
7,19,차대사람,횡단중,횡단중,20,1,9,8,2
7,19,차대사람,차도통행중,차도통행중,11,0,3,8,0
7,19,차대사람,길가장자리구역통행중,길가장자리구역통행중,5,0,4,1,0
7,19,차대사람,보도통행중,보도통행중,4,0,2,2,0
7,19,차대사람,기타,기타,36,0,12,20,5
7,19,차대차,정면충돌,정면충돌,27,0,12,28,2
7,19,차대차,측면충돌,측면충돌,215,1,68,263,17
7,19,차대차,후진중충돌,후진중충돌,15,0,0,18,0
7,19,차대차,추돌,추돌,98,1,20,131,8
7,19,차대차,기타,기타,122,0,31,142,6
7,19,차량단독,전도,전도,4,1,3,0,0
7,19,차량단독,공작물충돌,공작물충돌,8,0,6,6,0
7,19,차량단독,도로이탈,도로이탈 추락,2,1,1,0,0
7,19,차량단독,도로이탈,도로이탈 기타,2,0,1,1,0
7,19,차량단독,기타,기타,11,0,5,4,3
7,20,차대사람,횡단중,횡단중,30,6,16,26,0
7,20,차대사람,차도통행중,차도통행중,7,0,2,5,0
7,20,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,2,4,0
7,20,차대사람,보도통행중,보도통행중,4,0,2,3,0
7,20,차대사람,기타,기타,41,1,19,16,5
7,20,차대차,정면충돌,정면충돌,21,0,14,22,2
7,20,차대차,측면충돌,측면충돌,202,4,59,214,18
7,20,차대차,후진중충돌,후진중충돌,6,0,0,5,1
7,20,차대차,추돌,추돌,78,1,20,103,3
7,20,차대차,기타,기타,119,2,29,123,7
7,20,차량단독,전도,전도,2,0,1,0,1
7,20,차량단독,전복,전복,1,1,0,0,0
7,20,차량단독,공작물충돌,공작물충돌,10,0,4,5,3
7,20,차량단독,도로이탈,도로이탈 추락,3,1,1,2,0
7,20,차량단독,기타,기타,9,0,3,6,2
7,21,차대사람,횡단중,횡단중,33,3,12,15,4
7,21,차대사람,차도통행중,차도통행중,9,0,3,6,0
7,21,차대사람,길가장자리구역통행중,길가장자리구역통행중,7,0,3,4,0
7,21,차대사람,보도통행중,보도통행중,7,0,4,3,0
7,21,차대사람,기타,기타,39,0,19,19,3
7,21,차대차,정면충돌,정면충돌,29,0,15,31,2
7,21,차대차,측면충돌,측면충돌,228,4,47,249,12
7,21,차대차,후진중충돌,후진중충돌,8,0,1,8,0
7,21,차대차,추돌,추돌,100,1,14,142,6
7,21,차대차,기타,기타,166,2,26,175,16
7,21,차량단독,전도,전도,5,0,3,1,1
7,21,차량단독,공작물충돌,공작물충돌,2,0,0,0,2
7,21,차량단독,도로이탈,도로이탈 추락,1,0,1,0,0
7,21,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
7,21,차량단독,기타,기타,8,1,1,3,4
7,22,차대사람,횡단중,횡단중,32,1,19,13,0
7,22,차대사람,차도통행중,차도통행중,9,0,2,7,0
7,22,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,0,0,3,1
7,22,차대사람,보도통행중,보도통행중,10,0,3,7,0
7,22,차대사람,기타,기타,35,1,12,23,2
7,22,차대차,정면충돌,정면충돌,25,0,5,25,2
7,22,차대차,측면충돌,측면충돌,218,2,54,245,9
7,22,차대차,후진중충돌,후진중충돌,19,0,2,21,2
7,22,차대차,추돌,추돌,93,1,20,119,2
7,22,차대차,기타,기타,155,1,37,183,13
7,22,차량단독,전도,전도,1,0,1,0,0
7,22,차량단독,공작물충돌,공작물충돌,6,0,1,3,2
7,22,차량단독,도로이탈,도로이탈 추락,1,0,0,1,0
7,22,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
7,22,차량단독,기타,기타,10,0,3,4,3
7,23,차대사람,횡단중,횡단중,30,0,14,16,1
7,23,차대사람,차도통행중,차도통행중,10,0,6,4,0
7,23,차대사람,길가장자리구역통행중,길가장자리구역통행중,2,0,0,2,0
7,23,차대사람,보도통행중,보도통행중,6,0,2,3,1
7,23,차대사람,기타,기타,37,3,14,23,2
7,23,차대차,정면충돌,정면충돌,16,1,11,15,0
7,23,차대차,측면충돌,측면충돌,245,1,63,283,15
7,23,차대차,후진중충돌,후진중충돌,17,0,0,27,0
7,23,차대차,추돌,추돌,103,0,27,131,8
7,23,차대차,기타,기타,152,0,28,172,12
7,23,차량단독,전도,전도,6,0,4,1,1
7,23,차량단독,공작물충돌,공작물충돌,9,0,2,7,0
7,23,차량단독,도로이탈,도로이탈 추락,1,0,1,0,0
7,23,차량단독,기타,기타,8,1,3,3,1
7,24,차대사람,횡단중,횡단중,24,0,9,15,0
7,24,차대사람,차도통행중,차도통행중,5,0,2,3,0
7,24,차대사람,길가장자리구역통행중,길가장자리구역통행중,5,0,0,4,1
7,24,차대사람,보도통행중,보도통행중,4,0,2,2,0
7,24,차대사람,기타,기타,37,1,10,24,4
7,24,차대차,정면충돌,정면충돌,27,0,24,31,1
7,24,차대차,측면충돌,측면충돌,233,2,52,289,23
7,24,차대차,후진중충돌,후진중충돌,12,0,0,19,0
7,24,차대차,추돌,추돌,90,0,29,134,9
7,24,차대차,기타,기타,116,0,36,114,14
7,24,차량단독,전도,전도,2,0,1,1,0
7,24,차량단독,공작물충돌,공작물충돌,6,0,3,2,1
7,24,차량단독,도로이탈,도로이탈 추락,1,2,0,0,0
7,24,차량단독,기타,기타,12,0,5,7,2
7,25,차대사람,횡단중,횡단중,12,0,2,11,0
7,25,차대사람,차도통행중,차도통행중,6,0,2,4,0
7,25,차대사람,길가장자리구역통행중,길가장자리구역통행중,5,0,3,3,0
7,25,차대사람,보도통행중,보도통행중,6,0,1,6,0
7,25,차대사람,기타,기타,25,0,7,15,3
7,25,차대차,정면충돌,정면충돌,25,0,15,31,2
7,25,차대차,측면충돌,측면충돌,161,1,36,229,16
7,25,차대차,후진중충돌,후진중충돌,7,0,0,7,0
7,25,차대차,추돌,추돌,59,1,16,76,6
7,25,차대차,기타,기타,98,1,31,132,13
7,25,차량단독,전도,전도,4,0,1,3,0
7,25,차량단독,공작물충돌,공작물충돌,9,2,7,3,5
7,25,차량단독,기타,기타,8,0,5,2,1
7,26,차대사람,횡단중,횡단중,32,0,9,23,1
7,26,차대사람,차도통행중,차도통행중,11,0,0,10,1
7,26,차대사람,길가장자리구역통행중,길가장자리구역통행중,8,0,0,7,1
7,26,차대사람,보도통행중,보도통행중,7,0,2,5,0
7,26,차대사람,기타,기타,51,2,21,27,2
7,26,차대차,정면충돌,정면충돌,23,0,6,23,2
7,26,차대차,측면충돌,측면충돌,228,1,49,274,15
7,26,차대차,후진중충돌,후진중충돌,11,0,1,10,2
7,26,차대차,추돌,추돌,80,3,11,102,9
7,26,차대차,기타,기타,143,0,34,152,13
7,26,차량단독,전도,전도,1,0,0,0,1
7,26,차량단독,공작물충돌,공작물충돌,4,2,1,1,0
7,26,차량단독,기타,기타,13,0,4,8,1
7,27,차대사람,횡단중,횡단중,42,3,20,20,2
7,27,차대사람,차도통행중,차도통행중,12,0,4,8,1
7,27,차대사람,길가장자리구역통행중,길가장자리구역통행중,7,0,3,7,0
7,27,차대사람,보도통행중,보도통행중,4,0,1,3,0
7,27,차대사람,기타,기타,35,2,12,20,2
7,27,차대차,정면충돌,정면충돌,24,0,13,28,0
7,27,차대차,측면충돌,측면충돌,219,1,48,262,19
7,27,차대차,후진중충돌,후진중충돌,9,0,0,9,0
7,27,차대차,추돌,추돌,79,1,14,113,2
7,27,차대차,기타,기타,142,1,24,160,11
7,27,차량단독,전도,전도,3,0,1,2,2
7,27,차량단독,전복,전복,1,0,0,2,0
7,27,차량단독,공작물충돌,공작물충돌,3,0,1,2,1
7,27,차량단독,도로이탈,도로이탈 추락,2,1,0,0,1
7,27,차량단독,도로이탈,도로이탈 기타,2,1,0,1,0
7,27,차량단독,기타,기타,9,0,4,5,1
7,28,차대사람,횡단중,횡단중,17,2,8,7,1
7,28,차대사람,차도통행중,차도통행중,10,0,6,3,1
7,28,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,1,1,1,0
7,28,차대사람,보도통행중,보도통행중,8,0,2,7,0
7,28,차대사람,기타,기타,36,0,12,22,3
7,28,차대차,정면충돌,정면충돌,40,3,13,42,1
7,28,차대차,측면충돌,측면충돌,227,0,47,261,20
7,28,차대차,후진중충돌,후진중충돌,9,0,3,5,1
7,28,차대차,추돌,추돌,83,2,15,117,9
7,28,차대차,기타,기타,131,0,30,143,5
7,28,차량단독,전도,전도,2,0,1,1,0
7,28,차량단독,공작물충돌,공작물충돌,11,1,5,5,2
7,28,차량단독,도로이탈,도로이탈 기타,1,1,0,0,0
7,28,차량단독,기타,기타,7,0,1,6,0
7,29,차대사람,횡단중,횡단중,25,1,10,14,0
7,29,차대사람,차도통행중,차도통행중,12,0,5,7,0
7,29,차대사람,길가장자리구역통행중,길가장자리구역통행중,12,0,6,6,0
7,29,차대사람,보도통행중,보도통행중,6,0,4,2,0
7,29,차대사람,기타,기타,38,1,14,23,1
7,29,차대차,정면충돌,정면충돌,28,0,13,38,1
7,29,차대차,측면충돌,측면충돌,207,3,59,234,17
7,29,차대차,후진중충돌,후진중충돌,10,0,0,11,2
7,29,차대차,추돌,추돌,75,4,13,105,4
7,29,차대차,기타,기타,114,0,17,142,10
7,29,차량단독,전도,전도,1,0,0,0,1
7,29,차량단독,전복,전복,1,0,1,0,0
7,29,차량단독,공작물충돌,공작물충돌,7,0,3,4,1
7,29,차량단독,도로이탈,도로이탈 추락,2,0,2,0,0
7,29,차량단독,기타,기타,11,0,4,5,2
7,30,차대사람,횡단중,횡단중,28,1,12,18,1
7,30,차대사람,차도통행중,차도통행중,9,0,4,5,1
7,30,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,1,0,2,0
7,30,차대사람,보도통행중,보도통행중,6,0,2,4,0
7,30,차대사람,기타,기타,38,0,11,22,5
7,30,차대차,정면충돌,정면충돌,26,0,10,27,2
7,30,차대차,측면충돌,측면충돌,233,1,58,273,22
7,30,차대차,후진중충돌,후진중충돌,9,0,0,10,1
7,30,차대차,추돌,추돌,99,1,21,158,6
7,30,차대차,기타,기타,121,1,37,114,13
7,30,차량단독,전도,전도,2,0,2,0,0
7,30,차량단독,전복,전복,1,0,1,0,0
7,30,차량단독,공작물충돌,공작물충돌,11,1,6,5,0
7,30,차량단독,도로이탈,도로이탈 추락,2,2,0,1,0
7,30,차량단독,기타,기타,10,2,3,6,0
7,31,차대사람,횡단중,횡단중,25,2,12,11,2
7,31,차대사람,차도통행중,차도통행중,13,0,3,7,3
7,31,차대사람,길가장자리구역통행중,길가장자리구역통행중,5,0,1,4,0
7,31,차대사람,보도통행중,보도통행중,2,0,1,1,0
7,31,차대사람,기타,기타,34,3,13,15,3
7,31,차대차,정면충돌,정면충돌,26,1,8,22,2
7,31,차대차,측면충돌,측면충돌,195,1,51,246,11
7,31,차대차,후진중충돌,후진중충돌,8,0,1,15,0
7,31,차대차,추돌,추돌,100,2,29,151,13
7,31,차대차,기타,기타,105,0,27,122,15
7,31,차량단독,전도,전도,3,0,1,2,1
7,31,차량단독,공작물충돌,공작물충돌,14,0,11,5,5
7,31,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
7,31,차량단독,기타,기타,9,2,0,7,1
8,1,차대사람,횡단중,횡단중,14,1,7,7,1
8,1,차대사람,차도통행중,차도통행중,6,0,4,2,0
8,1,차대사람,길가장자리구역통행중,길가장자리구역통행중,2,0,0,3,0
8,1,차대사람,보도통행중,보도통행중,2,0,1,1,0
8,1,차대사람,기타,기타,25,1,6,19,1
8,1,차대차,정면충돌,정면충돌,27,0,14,36,0
8,1,차대차,측면충돌,측면충돌,148,0,47,212,13
8,1,차대차,후진중충돌,후진중충돌,14,0,1,20,1
8,1,차대차,추돌,추돌,74,0,24,135,9
8,1,차대차,기타,기타,109,0,23,143,10
8,1,차량단독,전도,전도,5,0,2,0,3
8,1,차량단독,공작물충돌,공작물충돌,8,2,4,4,2
8,1,차량단독,도로이탈,도로이탈 추락,1,1,0,0,0
8,1,차량단독,도로이탈,도로이탈 기타,1,0,2,0,0
8,1,차량단독,기타,기타,5,2,3,0,0
8,2,차대사람,횡단중,횡단중,34,0,21,16,0
8,2,차대사람,차도통행중,차도통행중,11,0,8,4,0
8,2,차대사람,길가장자리구역통행중,길가장자리구역통행중,7,0,2,5,0
8,2,차대사람,보도통행중,보도통행중,2,0,0,2,0
8,2,차대사람,기타,기타,47,2,17,28,1
8,2,차대차,정면충돌,정면충돌,31,1,13,31,5
8,2,차대차,측면충돌,측면충돌,183,1,59,219,10
8,2,차대차,후진중충돌,후진중충돌,6,0,0,9,0
8,2,차대차,추돌,추돌,86,0,15,137,6
8,2,차대차,기타,기타,125,0,35,149,15
8,2,차량단독,전도,전도,2,0,0,1,1
8,2,차량단독,공작물충돌,공작물충돌,8,0,8,5,0
8,2,차량단독,도로이탈,도로이탈 추락,1,0,1,0,0
8,2,차량단독,도로이탈,도로이탈 기타,2,0,0,2,0
8,2,차량단독,기타,기타,8,1,5,2,2
8,3,차대사람,횡단중,횡단중,29,1,13,14,2
8,3,차대사람,차도통행중,차도통행중,7,0,1,5,1
8,3,차대사람,길가장자리구역통행중,길가장자리구역통행중,5,0,0,5,0
8,3,차대사람,보도통행중,보도통행중,4,0,0,4,1
8,3,차대사람,기타,기타,32,0,16,18,1
8,3,차대차,정면충돌,정면충돌,10,0,3,18,2
8,3,차대차,측면충돌,측면충돌,177,1,25,219,18
8,3,차대차,후진중충돌,후진중충돌,15,0,1,16,0
8,3,차대차,추돌,추돌,79,1,17,139,4
8,3,차대차,기타,기타,114,0,27,133,13
8,3,차량단독,전도,전도,4,1,2,0,1
8,3,차량단독,공작물충돌,공작물충돌,10,2,2,5,3
8,3,차량단독,도로이탈,도로이탈 추락,1,2,3,0,0
8,3,차량단독,기타,기타,13,0,4,5,4
8,4,차대사람,횡단중,횡단중,31,1,16,14,1
8,4,차대사람,차도통행중,차도통행중,10,0,3,6,1
8,4,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,0,1,2,0
8,4,차대사람,보도통행중,보도통행중,2,0,0,2,0
8,4,차대사람,기타,기타,34,0,13,22,2
8,4,차대차,정면충돌,정면충돌,23,0,11,33,2
8,4,차대차,측면충돌,측면충돌,216,2,52,267,12
8,4,차대차,후진중충돌,후진중충돌,8,1,2,6,0
8,4,차대차,추돌,추돌,101,0,27,167,13
8,4,차대차,기타,기타,128,1,33,130,12
8,4,차량단독,전도,전도,2,0,1,1,0
8,4,차량단독,공작물충돌,공작물충돌,10,3,1,5,2
8,4,차량단독,도로이탈,도로이탈 추락,4,1,1,2,0
8,4,차량단독,기타,기타,9,0,3,7,2
8,5,차대사람,횡단중,횡단중,37,4,13,22,1
8,5,차대사람,차도통행중,차도통행중,9,1,3,6,0
8,5,차대사람,길가장자리구역통행중,길가장자리구역통행중,7,0,2,5,0
8,5,차대사람,보도통행중,보도통행중,6,0,0,4,2
8,5,차대사람,기타,기타,44,0,16,25,4
8,5,차대차,정면충돌,정면충돌,14,2,6,18,0
8,5,차대차,측면충돌,측면충돌,223,0,53,269,16
8,5,차대차,후진중충돌,후진중충돌,11,0,0,11,1
8,5,차대차,추돌,추돌,87,2,23,109,7
8,5,차대차,기타,기타,137,1,44,147,14
8,5,차량단독,전도,전도,2,0,1,1,0
8,5,차량단독,전복,전복,1,0,0,0,1
8,5,차량단독,공작물충돌,공작물충돌,3,0,1,4,0
8,5,차량단독,도로이탈,도로이탈 추락,2,0,0,2,0
8,5,차량단독,기타,기타,8,0,1,7,0
8,6,차대사람,횡단중,횡단중,37,1,19,18,1
8,6,차대사람,차도통행중,차도통행중,8,0,4,4,0
8,6,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,0,6,0
8,6,차대사람,보도통행중,보도통행중,9,0,4,5,0
8,6,차대사람,기타,기타,30,1,7,20,4
8,6,차대차,정면충돌,정면충돌,24,1,6,25,2
8,6,차대차,측면충돌,측면충돌,220,3,54,240,20
8,6,차대차,후진중충돌,후진중충돌,10,0,0,11,0
8,6,차대차,추돌,추돌,102,2,37,163,15
8,6,차대차,기타,기타,139,1,32,161,7
8,6,차량단독,전도,전도,4,0,5,0,1
8,6,차량단독,전복,전복,3,0,1,2,0
8,6,차량단독,공작물충돌,공작물충돌,6,1,2,3,0
8,6,차량단독,도로이탈,도로이탈 추락,1,0,0,0,1
8,6,차량단독,기타,기타,6,0,2,4,0
8,7,차대사람,횡단중,횡단중,25,1,9,14,4
8,7,차대사람,차도통행중,차도통행중,7,2,3,1,1
8,7,차대사람,길가장자리구역통행중,길가장자리구역통행중,1,0,1,0,0
8,7,차대사람,보도통행중,보도통행중,5,0,1,4,0
8,7,차대사람,기타,기타,31,0,11,21,1
8,7,차대차,정면충돌,정면충돌,24,0,11,33,2
